time_s,pdr,avg_latency_ms,jitter_ms,avg_queue_size,avg_energy
0.88,0.25,4.66875,0.16587250374911439,0.0,198230.48516995087
0.9,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,198009.8773084371
0.92,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,198009.87728246913
0.94,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,198009.87728246913
0.96,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,198009.87728246913
0.98,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,198009.87728246913
1.0,0.29411764705882354,4.6968000000000005,0.15861324030483706,0.0,197789.20297145614
1.02,0.2777777777777778,4.6968000000000005,0.15861324030483706,0.0,197789.20296929614
1.04,0.2777777777777778,4.6968000000000005,0.15861324030483706,0.0,197789.20296929614
1.06,0.2631578947368421,4.6968000000000005,0.15861324030483706,0.0,197789.20296821615
1.08,0.23809523809523808,4.6968000000000005,0.15861324030483706,0.0,197789.20296497614
1.1,0.23809523809523808,4.6968000000000005,0.15861324030483706,0.0,197568.52865396318
1.12,0.23809523809523808,4.6968000000000005,0.15861324030483706,0.0,197568.52865396318
1.14,0.22727272727272727,4.6968000000000005,0.15861324030483706,0.0,197568.52865288316
1.16,0.21739130434782608,4.6968000000000005,0.15861324030483706,0.0,197568.52865180315
1.18,0.20833333333333334,4.6968000000000005,0.15861324030483706,0.0,197568.52864964318
1.2,0.2,4.6968000000000005,0.15861324030483706,0.0,197347.8543364702
1.22,0.2,4.6968000000000005,0.15861324030483706,0.0,197347.8543364702
1.24,0.19230769230769232,4.6968000000000005,0.15861324030483706,0.0,197347.85433323018
1.26,0.19230769230769232,4.6968000000000005,0.15861324030483706,0.0,197347.85433323018
1.28,0.19230769230769232,4.6968000000000005,0.15861324030483706,0.0,197347.85433323018
1.3,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,197127.1800211372
1.32,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,197127.1800211372
1.34,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,197127.1800211372
1.36,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,197127.1800211372
1.38,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,197127.1800211372
1.4,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,196906.50571012424
1.42,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,196906.50571012424
1.44,0.18518518518518517,4.6968000000000005,0.15861324030483706,0.0,196906.50571012424
1.46,0.21428571428571427,4.675,0.15277870706788077,0.0,196906.50567117223
1.48,0.2,4.675,0.15277870706788077,0.0,196906.50564196424
1.5,0.2,4.675,0.15277870706788077,0.0,196686.2703892924
1.52,0.2,4.675,0.15277870706788077,0.0,196686.2703892924
1.54,0.2,4.675,0.15277870706788077,0.0,196686.2703892924
1.56,0.2,4.675,0.15277870706788077,0.0,196686.2703892924
1.58,0.2,4.675,0.15277870706788077,0.0,196686.2703892924
1.6,0.2,4.675,0.15277870706788077,0.0,196466.0351366205
1.62,0.2,4.675,0.15277870706788077,0.0,196466.0351366205
1.64,0.2,4.675,0.15277870706788077,0.0,196466.0351366205
1.66,0.1935483870967742,4.675,0.15277870706788077,0.0,196466.03513554053
1.68,0.1935483870967742,4.675,0.15277870706788077,0.0,196466.03513554053
1.7,0.1875,4.675,0.15277870706788077,0.0,196245.79988178867
1.72,0.1875,4.675,0.15277870706788077,0.0,196245.79988178867
1.74,0.18181818181818182,4.675,0.15277870706788077,0.0,196245.79988070868
1.76,0.18181818181818182,4.675,0.15277870706788077,0.0,196245.79988070868
1.78,0.18181818181818182,4.675,0.15277870706788077,0.0,196245.79988070868
1.8,0.18181818181818182,4.675,0.15277870706788077,0.0,196025.5646280368
1.82,0.18181818181818182,4.675,0.15277870706788077,0.0,196025.5646280368
1.84,0.17142857142857143,4.675,0.15277870706788077,0.0,196025.5646237168
1.86,0.17142857142857143,4.675,0.15277870706788077,0.0,196025.5646237168
1.88,0.17142857142857143,4.675,0.15277870706788077,0.0,196025.5646237168
1.9,0.17142857142857143,4.675,0.15277870706788077,0.0,195805.32937104497
1.92,0.17142857142857143,4.675,0.15277870706788077,0.0,195805.32937104497
1.94,0.17142857142857143,4.675,0.15277870706788077,0.0,195805.32937104497
1.96,0.17142857142857143,4.675,0.15277870706788077,0.0,195805.32937104497
1.98,0.17142857142857143,4.675,0.15277870706788077,0.0,195805.32937104497
2.0,0.16666666666666666,4.675,0.15277870706788077,0.0,195586.05819540005
2.02,0.16666666666666666,4.675,0.15277870706788077,0.0,195586.05819540005
2.04,0.16216216216216217,4.675,0.15277870706788077,0.0,195586.05819216007
2.06,0.16216216216216217,4.675,0.15277870706788077,0.0,195586.05819216007
2.08,0.16216216216216217,4.675,0.15277870706788077,0.0,195586.05819216007
2.1,0.15,4.675,0.15277870706788077,0.0,195366.78701435516
2.12,0.14285714285714285,4.675,0.15277870706788077,0.0,195366.7870121952
2.14,0.14285714285714285,4.675,0.15277870706788077,0.0,195366.7870121952
2.16,0.14285714285714285,4.675,0.15277870706788077,0.0,195366.7870121952
2.18,0.14285714285714285,4.675,0.15277870706788077,0.0,195366.7870121952
2.2,0.14285714285714285,4.675,0.15277870706788077,0.0,195147.5158387103
2.22,0.13953488372093023,4.675,0.15277870706788077,0.0,195147.5158376303
2.24,0.13953488372093023,4.675,0.15277870706788077,0.0,195147.5158376303
2.26,0.13953488372093023,4.675,0.15277870706788077,0.0,195147.5158376303
2.28,0.13953488372093023,4.675,0.15277870706788077,0.0,195147.5158376303
2.3,0.13953488372093023,4.675,0.15277870706788077,0.0,194928.2446641454
2.32,0.13953488372093023,4.675,0.15277870706788077,0.0,194928.2446641454
2.34,0.13953488372093023,4.675,0.15277870706788077,0.0,194928.2446641454
2.36,0.13636363636363635,4.675,0.15277870706788077,0.0,194928.24466306542
2.38,0.13636363636363635,4.675,0.15277870706788077,0.0,194928.24466306542
2.4,0.13333333333333333,4.675,0.15277870706788077,0.0,194708.97348850055
2.42,0.13043478260869565,4.675,0.15277870706788077,0.0,194708.97348742053
2.44,0.13043478260869565,4.675,0.15277870706788077,0.0,194708.97348742053
2.46,0.13043478260869565,4.675,0.15277870706788077,0.0,194708.97348742053
2.48,0.1276595744680851,4.675,0.15277870706788077,0.0,194708.97348634052
2.5,0.125,4.675,0.15277870706788077,0.0,194489.7003277127
2.52,0.125,4.675,0.15277870706788077,0.0,194489.7003277127
2.54,0.125,4.675,0.15277870706788077,0.0,194489.7003277127
2.56,0.125,4.675,0.15277870706788077,0.0,194489.7003277127
2.58,0.12244897959183673,4.675,0.15277870706788077,0.0,194489.70032663265
2.6,0.12,4.675,0.15277870706788077,0.0,194270.42716800483
2.62,0.12,4.675,0.15277870706788077,0.0,194270.42716800483
2.64,0.12,4.675,0.15277870706788077,0.0,194270.42716800483
2.66,0.11764705882352941,4.675,0.15277870706788077,0.0,194270.4271669248
2.68,0.11764705882352941,4.675,0.15277870706788077,0.0,194270.4271669248
2.7,0.1320754716981132,4.705142857142857,0.15955691198837266,0.0,194051.153983409
2.72,0.1509433962264151,5.162,1.2179101978389046,0.0,194051.153931473
2.74,0.1509433962264151,5.162,1.2179101978389046,0.0,194051.153892521
2.76,0.16363636363636364,5.286555555555555,1.2010854453008661,0.0,194051.15385248902
2.78,0.16363636363636364,5.286555555555555,1.2010854453008661,0.0,194051.153826521
2.8,0.16363636363636364,5.286555555555555,1.2010854453008661,0.0,193831.88065598917
2.82,0.16071428571428573,5.286555555555555,1.2010854453008661,0.0,193831.88065274918
2.84,0.16071428571428573,5.286555555555555,1.2010854453008661,0.0,193831.88065274918
2.86,0.15789473684210525,5.286555555555555,1.2010854453008661,0.0,193831.88065166917
2.88,0.15789473684210525,5.286555555555555,1.2010854453008661,0.0,193831.88065166917
2.9,0.15789473684210525,5.286555555555555,1.2010854453008661,0.0,193612.60749412133
2.92,0.15789473684210525,5.286555555555555,1.2010854453008661,0.0,193612.60749412133
2.94,0.15789473684210525,5.286555555555555,1.2010854453008661,0.0,193612.60749412133
2.96,0.15517241379310345,5.286555555555555,1.2010854453008661,0.0,193612.60749304135
2.98,0.15517241379310345,5.286555555555555,1.2010854453008661,0.0,193612.60749304135
3.0,0.15517241379310345,5.286555555555555,1.2010854453008661,0.0,193393.6097992681
3.02,0.15254237288135594,5.286555555555555,1.2010854453008661,0.0,193393.60979818812
3.04,0.15,5.286555555555555,1.2010854453008661,0.0,193393.6097971081
3.06,0.15,5.286555555555555,1.2010854453008661,0.0,193393.6097971081
3.08,0.14754098360655737,5.286555555555555,1.2010854453008661,0.0,193393.60979602812
3.1,0.14754098360655737,5.286555555555555,1.2010854453008661,0.0,193174.61210225488
3.12,0.14754098360655737,5.286555555555555,1.2010854453008661,0.0,193174.61210225488
3.14,0.14516129032258066,5.286555555555555,1.2010854453008661,0.0,193174.6121011749
3.16,0.14285714285714285,5.286555555555555,1.2010854453008661,0.0,193174.6121000949
3.18,0.14285714285714285,5.286555555555555,1.2010854453008661,0.0,193174.6121000949
3.2,0.14285714285714285,5.286555555555555,1.2010854453008661,0.0,192955.6144063217
3.22,0.140625,5.286555555555555,1.2010854453008661,0.0,192955.61440524168
3.24,0.140625,5.286555555555555,1.2010854453008661,0.0,192955.61440524168
3.26,0.140625,5.286555555555555,1.2010854453008661,0.0,192955.61440524168
3.28,0.140625,5.286555555555555,1.2010854453008661,0.0,192955.61440524168
3.3,0.140625,5.286555555555555,1.2010854453008661,0.0,192736.61671146846
3.32,0.13846153846153847,5.286555555555555,1.2010854453008661,0.0,192736.61671038845
3.34,0.13432835820895522,5.286555555555555,1.2010854453008661,0.0,192736.61670714847
3.36,0.13432835820895522,5.286555555555555,1.2010854453008661,0.0,192736.61670714847
3.38,0.13043478260869565,5.286555555555555,1.2010854453008661,0.0,192736.61670390848
3.4,0.13043478260869565,5.286555555555555,1.2010854453008661,0.0,192517.61901013524
3.42,0.13043478260869565,5.286555555555555,1.2010854453008661,0.0,192517.61901013524
3.44,0.13043478260869565,5.286555555555555,1.2010854453008661,0.0,192517.61901013524
3.46,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192517.61900797524
3.48,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192517.61900797524
3.5,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192298.62040926825
3.52,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192298.62040926825
3.54,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192298.62040926825
3.56,0.1267605633802817,5.286555555555555,1.2010854453008661,0.0,192298.62040926825
3.58,0.125,5.286555555555555,1.2010854453008661,0.0,192298.62040818826
3.6,0.125,5.286555555555555,1.2010854453008661,0.0,192079.6218094813
3.62,0.1232876712328767,5.286555555555555,1.2010854453008661,0.0,192079.6218084013
3.64,0.1232876712328767,5.286555555555555,1.2010854453008661,0.0,192079.6218084013
3.66,0.1232876712328767,5.286555555555555,1.2010854453008661,0.0,192079.6218084013
3.68,0.1232876712328767,5.286555555555555,1.2010854453008661,0.0,192079.6218084013
3.7,0.12162162162162163,5.286555555555555,1.2010854453008661,0.0,191860.62320861433
3.72,0.12162162162162163,5.286555555555555,1.2010854453008661,0.0,191860.62320861433
3.74,0.12162162162162163,5.286555555555555,1.2010854453008661,0.0,191860.62320861433
3.76,0.12162162162162163,5.286555555555555,1.2010854453008661,0.0,191860.62320861433
3.78,0.12,5.286555555555555,1.2010854453008661,0.0,191860.62320753434
3.8,0.12,5.286555555555555,1.2010854453008661,0.0,191641.62460882738
3.82,0.13157894736842105,5.2365,1.1493022448424957,0.0,191641.62456987536
3.84,0.12987012987012986,5.2365,1.1493022448424957,0.0,191641.6245428274
3.86,0.14102564102564102,5.192,1.104815245764072,0.0,191641.62450387538
3.88,0.13924050632911392,5.192,1.104815245764072,0.0,191641.6244768274
3.9,0.13924050632911392,5.192,1.104815245764072,0.0,191422.62587812045
3.92,0.13924050632911392,5.192,1.104815245764072,0.0,191422.62587812045
3.94,0.1375,5.192,1.104815245764072,0.0,191422.62587704044
3.96,0.1375,5.192,1.104815245764072,0.0,191422.62587704044
3.98,0.1375,5.192,1.104815245764072,0.0,191422.62587704044
4.0,0.14814814814814814,248.96358333333333,808.499568427782,1.25,191203.53080514955
4.02,0.14814814814814814,248.96358333333333,808.499568427782,1.25,191203.53076187757
4.04,0.14814814814814814,248.96358333333333,808.499568427782,2.0,191203.5307251096
4.06,0.16049382716049382,411.138,958.6425935215336,2.0,191203.53068399758
4.08,0.16049382716049382,411.138,958.6425935215336,2.0,191203.5306612936
4.1,0.1728395061728395,524.2411428571428,1009.7788122609438,1.5,190984.43555911476
4.12,0.1686746987951807,524.2411428571428,1009.7788122609438,1.5,190984.43552882675
4.14,0.18072289156626506,593.5633333333334,1009.4326583146704,1.75,190984.43548555474
4.16,0.18072289156626506,593.5633333333334,1009.4326583146704,1.25,190984.43544120278
4.18,0.1927710843373494,654.284625,1005.273981244782,1.25,190984.4354000908
4.2,0.20481927710843373,627.6664117647059,981.0538271768578,0.75,190765.34030115194
4.22,0.20238095238095238,627.6664117647059,981.0538271768578,1.0,190765.34025787996
4.24,0.2,627.6664117647059,981.0538271768578,0.25,190765.34024923996
4.26,0.2,627.6664117647059,981.0538271768578,0.0,190765.34024707996
4.28,0.2,627.6664117647059,981.0538271768578,0.0,190765.34024707996
4.3,0.2,627.6664117647059,981.0538271768578,0.0,190546.24519033308
4.32,0.19767441860465115,627.6664117647059,981.0538271768578,0.0,190546.24519033308
4.34,0.19540229885057472,627.6664117647059,981.0538271768578,0.0,190546.24518817305
4.36,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190546.24518709307
4.38,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190546.24518709307
4.4,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190327.1501303462
4.42,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190327.1501303462
4.44,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190327.1501303462
4.46,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190327.1501303462
4.48,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190327.1501303462
4.5,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190107.39890587845
4.52,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190107.39890587845
4.54,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190107.39890587845
4.56,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190107.39890587845
4.58,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,190107.39890587845
4.6,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189887.64768141066
4.62,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189887.64768141066
4.64,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189887.64768141066
4.66,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189887.64768141066
4.68,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189887.64768141066
4.7,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189667.8964569429
4.72,0.19318181818181818,627.6664117647059,981.0538271768578,0.0,189667.8964569429
4.74,0.19101123595505617,627.6664117647059,981.0538271768578,0.0,189667.8964558629
4.76,0.19101123595505617,627.6664117647059,981.0538271768578,0.0,189667.8964558629
4.78,0.18888888888888888,627.6664117647059,981.0538271768578,0.0,189667.89645478287
4.8,0.18888888888888888,627.6664117647059,981.0538271768578,0.0,189448.14523031513
4.82,0.18681318681318682,627.6664117647059,981.0538271768578,0.0,189448.14522815513
4.84,0.1956521739130435,593.0408888888888,964.0425305349972,0.0,189448.14521517116
4.86,0.1956521739130435,593.0408888888888,964.0425305349972,0.0,189448.14517621914
4.88,0.1956521739130435,593.0408888888888,964.0425305349972,0.0,189448.14516323514
4.9,0.1956521739130435,593.0408888888888,964.0425305349972,0.0,189228.39393876737
4.92,0.1935483870967742,593.0408888888888,964.0425305349972,0.0,189228.3939355274
4.94,0.19148936170212766,593.0408888888888,964.0425305349972,0.0,189228.39393228735
4.96,0.19148936170212766,593.0408888888888,964.0425305349972,0.0,189228.39393228735
4.98,0.18947368421052632,593.0408888888888,964.0425305349972,0.0,189228.39393012738
5.0,0.1875,593.0408888888888,964.0425305349972,0.0,189008.36946535006
5.02,0.19387755102040816,825.5016315789475,1361.3035345292437,1.0,189008.36943290208
5.04,0.19387755102040816,825.5016315789475,1361.3035345292437,0.75,189008.36939071008
5.06,0.20408163265306123,962.9104,1455.758280280947,1.25,189008.36933553408
5.08,0.20408163265306123,962.9104,1455.758280280947,0.75,189008.3693128301
5.1,0.20408163265306123,962.9104,1455.758280280947,2.5,188788.34483941278
5.12,0.21428571428571427,964.5871904761906,1420.6944025667979,2.75,188788.34480264477
5.14,0.21428571428571427,964.5871904761906,1420.6944025667979,2.75,188788.3447745168
5.16,0.22448979591836735,927.3007727272727,1398.5078451596164,2.5,188788.3447301648
5.18,0.22448979591836735,927.3007727272727,1398.5078451596164,2.5,188788.3447031168
5.2,0.23469387755102042,945.165652173913,1370.331983383608,2.5,188568.32020157145
5.22,0.23232323232323232,945.165652173913,1370.331983383608,2.5,188568.3201496355
5.24,0.24242424242424243,906.1594583333334,1354.459960508707,2.0,188568.3201042035
5.26,0.25252525252525254,1036.96296,1473.7057570609809,1.75,188568.3200598515
5.28,0.25252525252525254,1036.96296,1473.7057570609809,1.5,188568.3200176595
5.3,0.26,1115.1530384615385,1497.036995332536,1.75,188348.2954977062
5.32,0.26,1115.1530384615385,1497.036995332536,1.25,188348.29546525818
5.34,0.27,1167.2415925925925,1492.8693793821958,0.75,188348.29541874622
5.36,0.27,1167.2415925925925,1492.8693793821958,0.5,188348.2953884582
5.38,0.27,1167.2415925925925,1492.8693793821958,0.0,188348.2953841382
5.4,0.27450980392156865,1125.7295714285713,1481.7529191861488,0.0,188128.2708804089
5.42,0.27450980392156865,1125.7295714285713,1481.7529191861488,0.0,188128.27085444093
5.44,0.27884615384615385,1247.8060344827588,1592.8453200863107,2.0,188128.27082415292
5.46,0.27884615384615385,1247.8060344827588,1592.8453200863107,2.0,188128.27079494493
5.48,0.27884615384615385,1247.8060344827588,1592.8453200863107,1.75,188128.27075601695
5.5,0.28846153846153844,1310.5491333333332,1602.1075298112742,1.75,187907.96642653062
5.52,0.2980769230769231,1313.5449677419356,1576.1406815022424,1.5,187907.96638325864
5.54,0.2980769230769231,1313.5449677419356,1576.1406815022424,0.25,187907.96634973062
5.56,0.2980769230769231,1313.5449677419356,1576.1406815022424,1.75,187907.96630213864
5.58,0.3076923076923077,1315.0426875,1551.3404295120367,1.75,187907.96625994667
5.6,0.3076923076923077,1315.0426875,1551.3404295120367,2.0,187687.66195750833
5.62,0.3173076923076923,1314.5770606060605,1527.6567226381428,1.25,187687.66190991632
5.64,0.3173076923076923,1314.5770606060605,1527.6567226381428,1.25,187687.66186880437
5.66,0.3173076923076923,1314.5770606060605,1527.6567226381428,0.0,187687.66184286034
5.68,0.3269230769230769,1282.9221764705883,1515.9692745710183,0.75,187687.66180174839
5.7,0.3269230769230769,1282.9221764705883,1515.9692745710183,0.0,187467.35749283005
5.72,0.3269230769230769,1282.9221764705883,1515.9692745710183,0.0,187467.35749283005
5.74,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187467.35749175007
5.76,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187467.35749175007
5.78,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187467.35749175007
5.8,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187247.0532152797
5.82,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187247.0532152797
5.84,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187247.0532152797
5.86,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187247.0532152797
5.88,0.3238095238095238,1282.9221764705883,1515.9692745710183,0.0,187247.0532152797
5.9,0.32075471698113206,1282.9221764705883,1515.9692745710183,0.0,187026.74893772937
5.92,0.32075471698113206,1282.9221764705883,1515.9692745710183,0.0,187026.74893772937
5.94,0.3177570093457944,1282.9221764705883,1515.9692745710183,0.0,187026.74893664938
5.96,0.3177570093457944,1282.9221764705883,1515.9692745710183,0.0,187026.74893664938
5.98,0.3177570093457944,1282.9221764705883,1515.9692745710183,0.0,187026.74893664938
6.0,0.3148148148148148,1282.9221764705883,1515.9692745710183,0.0,186806.44671895733
6.02,0.3148148148148148,1282.9221764705883,1515.9692745710183,0.0,186806.44671895733
6.04,0.3148148148148148,1282.9221764705883,1515.9692745710183,0.0,186806.44671895733
6.06,0.3119266055045872,1282.9221764705883,1515.9692745710183,0.0,186806.44671787735
6.08,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186806.44671679733
6.1,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186586.1445001853
6.12,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186586.1445001853
6.14,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186586.1445001853
6.16,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186586.1445001853
6.18,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186586.1445001853
6.2,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186365.8422835733
6.22,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186365.8422835733
6.24,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186365.8422835733
6.26,0.3090909090909091,1282.9221764705883,1515.9692745710183,0.0,186365.8422835733
6.28,0.3063063063063063,1282.9221764705883,1515.9692745710183,0.0,186365.84228249325
6.3,0.30357142857142855,1282.9221764705883,1515.9692745710183,0.5,186145.54006264123
6.32,0.3125,1290.3169428571427,1494.7776601724313,0.5,186145.54000854524
6.34,0.3125,1290.3169428571427,1494.7776601724313,0.25,186145.53997393727
6.36,0.3125,1290.3169428571427,1494.7776601724313,1.0,186145.5399436493
6.38,0.32142857142857145,1383.684861111111,1573.9788995807048,0.75,186145.53988847326
6.4,0.32142857142857145,1383.684861111111,1573.9788995807048,0.75,185925.23763182925
6.42,0.32142857142857145,1383.684861111111,1573.9788995807048,0.0,185925.23763182925
6.44,0.32142857142857145,1383.684861111111,1573.9788995807048,0.0,185925.23763182925
6.46,0.32142857142857145,1383.684861111111,1573.9788995807048,0.0,185925.23763182925
6.48,0.32142857142857145,1383.684861111111,1573.9788995807048,0.0,185925.23763182925
6.5,0.32456140350877194,1491.1854324324324,1681.2144368841546,2.25,185705.40902766876
6.52,0.3217391304347826,1491.1854324324324,1681.2144368841546,2.5,185705.40898655675
6.54,0.3217391304347826,1491.1854324324324,1681.2144368841546,2.75,185705.40895410875
6.56,0.33043478260869563,1473.5529210526317,1662.409209523088,2.75,185705.40891299676
6.58,0.33043478260869563,1473.5529210526317,1662.409209523088,2.5,185705.4088794688
6.6,0.3391304347826087,1443.7695128205128,1651.1967425371595,2.5,185485.5802547403
6.62,0.3418803418803419,1544.2811499999998,1747.0805346728375,3.0,185485.5802093083
6.64,0.33613445378151263,1544.2811499999998,1747.0805346728375,3.25,185485.58018010028
6.66,0.3333333333333333,1544.2811499999998,1747.0805346728375,2.0,185485.58015631628
6.68,0.3416666666666667,1511.011512195122,1738.4242978724365,2.5,185485.5801130443
6.7,0.3416666666666667,1511.011512195122,1738.4242978724365,0.5,185265.75149049982
6.72,0.34710743801652894,1480.1249047619049,1728.9526041730444,2.0,185265.75144722784
6.74,0.3442622950819672,1480.1249047619049,1728.9526041730444,1.5,185265.7514147798
6.76,0.3524590163934426,1572.6621627906977,1810.9144343111084,1.25,185265.75138233183
6.78,0.34959349593495936,1572.6621627906977,1810.9144343111084,0.75,185265.75133689985
6.8,0.35772357723577236,1553.2195227272728,1794.7517146025632,0.75,185045.92270677132
6.82,0.3548387096774194,1553.2195227272728,1794.7517146025632,0.5,185045.92266457935
6.84,0.368,1506.6682391304348,1771.572648058341,0.75,185045.92261264334
6.86,0.368,1506.6682391304348,1771.572648058341,0.75,185045.92257261137
6.88,0.368,1506.6682391304348,1771.572648058341,0.5,185045.92252717938
6.9,0.376,1557.2030212765958,1785.8238577493066,0.25,184826.09390137086
6.92,0.3700787401574803,1557.2030212765958,1785.8238577493066,0.0,184826.09387974688
6.94,0.3700787401574803,1557.2030212765958,1785.8238577493066,0.0,184826.09387218687
6.96,0.3700787401574803,1557.2030212765958,1785.8238577493066,0.0,184826.09387218687
6.98,0.3671875,1557.2030212765958,1785.8238577493066,0.0,184826.0938689469
7.0,0.3671875,1557.2030212765958,1785.8238577493066,0.0,184604.47493239437
7.02,0.3671875,1557.2030212765958,1785.8238577493066,0.0,184604.47493239437
